"Index","Version","ClassName","Buggy"
"2","4.1.0","AsyncLedgerOpsTest.java","SI"
"2","4.1.0","AsyncLedgerOpsTest.java","SI"
"2","4.1.0","AsyncLedgerOpsTest.java","NO"
"2","4.1.0","AsyncLedgerOpsTest.java","NO"
"2","4.1.0","AsyncLedgerOpsTest.java","SI"
"2","4.1.0","BookieClientTest.java","SI"
"2","4.1.0","BookieClientTest.java","SI"
"2","4.1.0","BookieClientTest.java","SI"
"2","4.1.0","BookieClientTest.java","NO"
"2","4.1.0","BookieClientTest.java","SI"
"2","4.1.0","BookieClientTest.java","NO"
"2","4.1.0","BookieClientTest.java","SI"
"2","4.1.0","BookieClientTest.java","NO"
"2","4.1.0","BookieClientTest.java","NO"
"2","4.1.0","BookieClientTest.java","NO"
"2","4.1.0","BookieClientTest.java","SI"
"2","4.1.0","BookieClientTest.java","NO"
"2","4.1.0","BookieFailureTest.java","NO"
"2","4.1.0","BookieFailureTest.java","SI"
"2","4.1.0","BookieFailureTest.java","SI"
"2","4.1.0","BookieFailureTest.java","NO"
"2","4.1.0","BookieFailureTest.java","SI"
"2","4.1.0","BookieFailureTest.java","NO"
"2","4.1.0","BookieFailureTest.java","NO"
"2","4.1.0","BookieFailureTest.java","SI"
"2","4.1.0","BookieFailureTest.java","SI"
"2","4.1.0","BookieFailureTest.java","SI"
"2","4.1.0","BookieFailureTest.java","NO"
"2","4.1.0","BookieJournalRollingTest.java","SI"
"2","4.1.0","BookieJournalRollingTest.java","NO"
"2","4.1.0","BookieJournalRollingTest.java","SI"
"2","4.1.0","BookieJournalRollingTest.java","NO"
"2","4.1.0","BookieJournalRollingTest.java","SI"
"2","4.1.0","BookieJournalRollingTest.java","SI"
"2","4.1.0","BookieJournalRollingTest.java","NO"
"2","4.1.0","BookieJournalRollingTest.java","SI"
"2","4.1.0","BookieReadWriteTest.java","SI"
"2","4.1.0","BookieReadWriteTest.java","SI"
"2","4.1.0","BookieReadWriteTest.java","NO"
"2","4.1.0","BookieReadWriteTest.java","SI"
"2","4.1.0","BookieReadWriteTest.java","NO"
"2","4.1.0","BookieReadWriteTest.java","NO"
"2","4.1.0","BookieReadWriteTest.java","SI"
"2","4.1.0","BookieReadWriteTest.java","NO"
"2","4.1.0","BookieReadWriteTest.java","SI"
"2","4.1.0","BookieReadWriteTest.java","NO"
"2","4.1.0","BookieReadWriteTest.java","SI"
"2","4.1.0","BookieZKExpireTest.java","SI"
"2","4.1.0","BookieZKExpireTest.java","SI"
"2","4.1.0","BookieZKExpireTest.java","SI"
"2","4.1.0","BookieZKExpireTest.java","NO"
"2","4.1.0","BookieZKExpireTest.java","NO"
"2","4.1.0","BookieZKExpireTest.java","SI"
"2","4.1.0","BookKeeperClusterTestCase.java","NO"
"2","4.1.0","BookKeeperClusterTestCase.java","SI"
"2","4.1.0","BookKeeperClusterTestCase.java","NO"
"2","4.1.0","BookKeeperClusterTestCase.java","NO"
"2","4.1.0","BookKeeperClusterTestCase.java","NO"
"2","4.1.0","BookKeeperClusterTestCase.java","NO"
"2","4.1.0","BookKeeperClusterTestCase.java","NO"
"2","4.1.0","BookKeeperClusterTestCase.java","NO"
"2","4.1.0","BookKeeperClusterTestCase.java","NO"
"2","4.1.0","BookKeeperClusterTestCase.java","NO"
"2","4.1.0","BookKeeperClusterTestCase.java","NO"
"2","4.1.0","BookKeeperClusterTestCase.java","NO"
"2","4.1.0","BookKeeperClusterTestCase.java","NO"
"2","4.1.0","BookKeeperClusterTestCase.java","NO"
"2","4.1.0","BookKeeperClusterTestCase.java","NO"
"2","4.1.0","BookKeeperClusterTestCase.java","SI"
"2","4.1.0","BookKeeperClusterTestCase.java","NO"
"2","4.1.0","BookKeeperClusterTestCase.java","NO"
"2","4.1.0","CloseTest.java","SI"
"2","4.1.0","CloseTest.java","SI"
"2","4.1.0","CloseTest.java","SI"
"2","4.1.0","ConcurrentLedgerTest.java","SI"
"2","4.1.0","ConcurrentLedgerTest.java","NO"
"2","4.1.0","ConcurrentLedgerTest.java","NO"
"2","4.1.0","ConcurrentLedgerTest.java","SI"
"2","4.1.0","ConcurrentLedgerTest.java","SI"
"2","4.1.0","ConcurrentLedgerTest.java","SI"
"2","4.1.0","ConcurrentLedgerTest.java","SI"
"2","4.1.0","ConcurrentLedgerTest.java","SI"
"2","4.1.0","ConcurrentLedgerTest.java","SI"
"2","4.1.0","ConcurrentLedgerTest.java","SI"
"2","4.1.0","ConcurrentLedgerTest.java","NO"
"2","4.1.0","ConditionalSetTest.java","SI"
"2","4.1.0","ConditionalSetTest.java","SI"
"2","4.1.0","ConditionalSetTest.java","NO"
"2","4.1.0","ConditionalSetTest.java","SI"
"2","4.1.0","ConfigurationTest.java","SI"
"2","4.1.0","ConfigurationTest.java","SI"
"2","4.1.0","ConfigurationTest.java","NO"
"2","4.1.0","ForceReadOnlyBookieTest.java","NO"
"2","4.1.0","LedgerCreateDeleteTest.java","SI"
"2","4.1.0","LedgerCreateDeleteTest.java","NO"
"2","4.1.0","LedgerDeleteTest.java","SI"
"2","4.1.0","LedgerDeleteTest.java","SI"
"2","4.1.0","LedgerDeleteTest.java","NO"
"2","4.1.0","LedgerDeleteTest.java","NO"
"2","4.1.0","LedgerDeleteTest.java","NO"
"2","4.1.0","LedgerDeleteTest.java","NO"
"2","4.1.0","LedgerDeleteTest.java","SI"
"2","4.1.0","LedgerDeleteTest.java","NO"
"2","4.1.0","LedgerDeleteTest.java","NO"
"2","4.1.0","MultipleThreadReadTest.java","NO"
"2","4.1.0","MultipleThreadReadTest.java","NO"
"2","4.1.0","MultipleThreadReadTest.java","NO"
"2","4.1.0","PortManager.java","NO"
"2","4.1.0","ReadOnlyBookieTest.java","NO"
"2","4.1.0","ReadOnlyBookieTest.java","NO"
"2","4.1.0","ReadOnlyBookieTest.java","NO"
"2","4.1.0","ReadOnlyBookieTest.java","NO"
"2","4.1.0","ReadOnlyBookieTest.java","NO"
"2","4.1.0","ReadOnlyBookieTest.java","NO"
"2","4.1.0","ReadOnlyBookieTest.java","NO"
"2","4.1.0","ReadOnlyBookieTest.java","NO"
"2","4.1.0","TestCallbacks.java","NO"
"2","4.1.0","TestCallbacks.java","NO"
"2","4.1.0","TestCallbacks.java","NO"
"2","4.1.0","ZooKeeperUtil.java","SI"
"2","4.1.0","ZooKeeperUtil.java","SI"
"2","4.1.0","ZooKeeperUtil.java","NO"
"2","4.1.0","ZooKeeperUtil.java","NO"
"2","4.1.0","ZooKeeperUtil.java","NO"
"2","4.1.0","ZooKeeperUtil.java","SI"
"2","4.1.0","StaticDNSResolver.java","NO"
"2","4.1.0","TestDiskChecker.java","NO"
"2","4.1.0","TestDiskChecker.java","NO"
"2","4.1.0","TestDiskChecker.java","NO"
"2","4.1.0","TestUtils.java","NO"
"2","4.1.0","TestZooKeeperClient.java","NO"
"2","4.1.0","TestZooKeeperClient.java","NO"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","Counter.java","NO"
"2","4.1.0","Gauge.java","NO"
"2","4.1.0","NullStatsLogger.java","NO"
"2","4.1.0","NullStatsLogger.java","NO"
"2","4.1.0","NullStatsProvider.java","NO"
"2","4.1.0","OpStatsData.java","NO"
"2","4.1.0","OpStatsLogger.java","NO"
"2","4.1.0","OpStatsLogger.java","NO"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","Stats.java","NO"
"2","4.1.0","StatsLogger.java","NO"
"2","4.1.0","StatsProvider.java","NO"
"2","4.1.0","CodahaleMetricsProvider.java","NO"
"2","4.1.0","CodahaleMetricsProvider.java","NO"
"2","4.1.0","CodahaleMetricsProvider.java","NO"
"2","4.1.0","CodahaleMetricsProvider.java","NO"
"2","4.1.0","CodahaleOpStatsLogger.java","NO"
"2","4.1.0","CodahaleOpStatsLogger.java","NO"
"2","4.1.0","CodahaleStatsLogger.java","NO"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","CodahaleMetricsProvider.java","NO"
"2","4.1.0","CodahaleMetricsProvider.java","NO"
"2","4.1.0","CodahaleMetricsProvider.java","NO"
"2","4.1.0","CodahaleMetricsProvider.java","NO"
"2","4.1.0","CodahaleOpStatsLogger.java","NO"
"2","4.1.0","CodahaleOpStatsLogger.java","NO"
"2","4.1.0","CodahaleStatsLogger.java","NO"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","CodahaleOpStatsTest.java","NO"
"2","4.1.0","CodahaleOpStatsTest.java","NO"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","NetUtils.java","NO"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","NetUtils.java","NO"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","Tool.java","NO"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","ZooKeeperClient.java","NO"
"2","4.1.0","ZooKeeperClient.java","NO"
"2","4.1.0","TestZooKeeperClient.java","NO"
"2","4.1.0","TestZooKeeperClient.java","NO"
"2","4.1.0","TestUtils.java","NO"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","ExitCode.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"2","4.1.0","package-info.java","SI"
"3","4.1.1","BenchBookie.java","SI"
"3","4.1.1","BenchBookie.java","NO"
"3","4.1.1","BenchBookie.java","NO"
"3","4.1.1","BenchBookie.java","SI"
"3","4.1.1","BenchBookie.java","SI"
"3","4.1.1","BenchBookie.java","NO"
"3","4.1.1","BenchReadThroughputLatency.java","SI"
"3","4.1.1","BenchReadThroughputLatency.java","NO"
"3","4.1.1","BenchReadThroughputLatency.java","SI"
"3","4.1.1","BenchReadThroughputLatency.java","NO"
"3","4.1.1","BenchReadThroughputLatency.java","NO"
"3","4.1.1","BenchThroughputLatency.java","SI"
"3","4.1.1","BenchThroughputLatency.java","SI"
"3","4.1.1","BenchThroughputLatency.java","NO"
"3","4.1.1","BenchThroughputLatency.java","NO"
"3","4.1.1","BenchThroughputLatency.java","SI"
"3","4.1.1","BenchThroughputLatency.java","SI"
"3","4.1.1","BenchThroughputLatency.java","NO"
"3","4.1.1","BenchThroughputLatency.java","SI"
"3","4.1.1","BenchThroughputLatency.java","NO"
"3","4.1.1","package-info.java","SI"
"3","4.1.1","TestClient.java","SI"
"3","4.1.1","TestClient.java","SI"
"3","4.1.1","TestClient.java","SI"
"3","4.1.1","TestClient.java","SI"
"3","4.1.1","TestClient.java","SI"
"3","4.1.1","TestClient.java","SI"
"3","4.1.1","TestClient.java","SI"
"3","4.1.1","TestClient.java","NO"
"3","4.1.1","TestBenchmark.java","SI"
"3","4.1.1","TestBenchmark.java","NO"
"3","4.1.1","TestBenchmark.java","SI"
"3","4.1.1","TestBenchmark.java","SI"
"3","4.1.1","TestBenchmark.java","SI"
"3","4.1.1","package-info.java","SI"
"3","4.1.1","package-info.java","SI"
"3","4.1.1","package-info.java","SI"
"3","4.1.1","package-info.java","SI"
"3","4.1.1","package-info.java","SI"
"3","4.1.1","package-info.java","SI"
"3","4.1.1","package-info.java","SI"
"3","4.1.1","package-info.java","SI"
"3","4.1.1","package-info.java","SI"
"3","4.1.1","MathUtils.java","SI"
"3","4.1.1","MathUtils.java","SI"
"3","4.1.1","package-info.java","SI"
"3","4.1.1","ReflectionUtils.java","SI"
"3","4.1.1","ReflectionUtils.java","SI"
"3","4.1.1","SafeRunnable.java","SI"
"3","4.1.1","SafeRunnable.java","SI"
"3","4.1.1","MathUtils.java","SI"
"3","4.1.1","MathUtils.java","SI"
"3","4.1.1","package-info.java","SI"
"3","4.1.1","package-info.java","SI"
"3","4.1.1","package-info.java","SI"
"3","4.1.1","package-info.java","SI"
"3","4.1.1","package-info.java","SI"
"3","4.1.1","package-info.java","SI"
"3","4.1.1","package-info.java","SI"
"3","4.1.1","package-info.java","SI"
"3","4.1.1","Bookie.java","SI"
"3","4.1.1","Bookie.java","SI"
"3","4.1.1","Bookie.java","NO"
"3","4.1.1","Bookie.java","SI"
"3","4.1.1","Bookie.java","SI"
"3","4.1.1","Bookie.java","SI"
"3","4.1.1","Bookie.java","NO"
"3","4.1.1","Bookie.java","NO"
"3","4.1.1","Bookie.java","NO"
"3","4.1.1","Bookie.java","SI"
"3","4.1.1","Bookie.java","SI"
"3","4.1.1","Bookie.java","NO"
"3","4.1.1","Bookie.java","SI"
"3","4.1.1","Bookie.java","SI"
"3","4.1.1","Bookie.java","NO"
"3","4.1.1","Bookie.java","SI"
"3","4.1.1","Bookie.java","NO"
"3","4.1.1","Bookie.java","SI"
"3","4.1.1","Bookie.java","SI"
"3","4.1.1","Bookie.java","SI"
"3","4.1.1","Bookie.java","SI"
"3","4.1.1","Bookie.java","SI"
"3","4.1.1","Bookie.java","NO"
"3","4.1.1","Bookie.java","SI"
"3","4.1.1","Bookie.java","NO"
"3","4.1.1","Bookie.java","NO"
"3","4.1.1","Bookie.java","NO"
"3","4.1.1","Bookie.java","SI"
"3","4.1.1","Bookie.java","NO"
"3","4.1.1","Bookie.java","NO"
"3","4.1.1","Bookie.java","SI"
"3","4.1.1","Bookie.java","SI"
"3","4.1.1","Bookie.java","SI"
"3","4.1.1","Bookie.java","NO"
"3","4.1.1","Bookie.java","SI"
"3","4.1.1","Bookie.java","SI"
"3","4.1.1","Bookie.java","SI"
"3","4.1.1","Bookie.java","SI"
"3","4.1.1","Bookie.java","NO"
"3","4.1.1","Bookie.java","SI"
"3","4.1.1","Bookie.java","SI"
"3","4.1.1","Bookie.java","SI"
"3","4.1.1","Bookie.java","NO"
"3","4.1.1","Bookie.java","NO"
"3","4.1.1","Bookie.java","SI"
"3","4.1.1","Bookie.java","SI"
"3","4.1.1","Bookie.java","SI"
"3","4.1.1","Bookie.java","NO"
"3","4.1.1","Bookie.java","NO"
"3","4.1.1","Bookie.java","SI"
"3","4.1.1","Bookie.java","NO"
"3","4.1.1","BookieCriticalThread.java","NO"
"3","4.1.1","BookieException.java","SI"
"3","4.1.1","BookieException.java","SI"
"3","4.1.1","BookieException.java","SI"
"3","4.1.1","BookieException.java","SI"
"3","4.1.1","BookieException.java","NO"
"3","4.1.1","BookieException.java","SI"
"3","4.1.1","BookieException.java","SI"
"3","4.1.1","BookieShell.java","NO"
"3","4.1.1","BookieShell.java","SI"
"3","4.1.1","BookieShell.java","SI"
"3","4.1.1","BookieShell.java","NO"
"3","4.1.1","BookieShell.java","NO"
"3","4.1.1","BookieShell.java","NO"
"3","4.1.1","BookieShell.java","SI"
"3","4.1.1","BookieShell.java","NO"
"3","4.1.1","BookieShell.java","NO"
"3","4.1.1","BookieShell.java","NO"
"3","4.1.1","BookieThread.java","NO"
"3","4.1.1","BookieThread.java","NO"
"3","4.1.1","BookKeeperServerStats.java","NO"
"3","4.1.1","BookKeeperServerStats.java","NO"
"3","4.1.1","BufferedChannel.java","SI"
"3","4.1.1","BufferedChannel.java","NO"
"3","4.1.1","BufferedChannel.java","SI"
"3","4.1.1","BufferedChannel.java","SI"
"3","4.1.1","BufferedChannel.java","SI"
"3","4.1.1","BufferedChannel.java","NO"
"3","4.1.1","BufferedChannel.java","NO"
"3","4.1.1","BufferedChannelBase.java","NO"
"3","4.1.1","BufferedReadChannel.java","NO"
"3","4.1.1","CacheCallback.java","NO"
"3","4.1.1","CheckpointSource.java","NO"
"3","4.1.1","CheckpointSource.java","NO"
"3","4.1.1","Cookie.java","SI"
"3","4.1.1","Cookie.java","NO"
"3","4.1.1","Cookie.java","SI"
"3","4.1.1","Cookie.java","NO"
"3","4.1.1","Cookie.java","NO"
"3","4.1.1","Cookie.java","NO"
"3","4.1.1","Cookie.java","NO"
"3","4.1.1","Cookie.java","NO"
"3","4.1.1","Cookie.java","SI"
"3","4.1.1","EntryKey.java","NO"
"3","4.1.1","EntryKeyValue.java","NO"
"3","4.1.1","EntryLogger.java","SI"
"3","4.1.1","EntryLogger.java","NO"
"3","4.1.1","EntryLogger.java","SI"
"3","4.1.1","EntryLogger.java","NO"
"3","4.1.1","EntryLogger.java","SI"
"3","4.1.1","EntryLogger.java","SI"
"3","4.1.1","EntryLogger.java","NO"
"3","4.1.1","EntryLogger.java","SI"
"3","4.1.1","EntryLogger.java","SI"
"3","4.1.1","EntryLogger.java","SI"
"3","4.1.1","EntryLogger.java","SI"
"3","4.1.1","EntryLogger.java","NO"
"3","4.1.1","EntryLogger.java","SI"
"3","4.1.1","EntryLogger.java","SI"
"3","4.1.1","EntryLogger.java","SI"
"3","4.1.1","EntryLogger.java","SI"
"3","4.1.1","EntryLogger.java","SI"
"3","4.1.1","EntryLogger.java","NO"
"3","4.1.1","EntryLogger.java","SI"
"3","4.1.1","EntryLogger.java","SI"
"3","4.1.1","EntryLogger.java","SI"
"3","4.1.1","EntryLogger.java","SI"
"3","4.1.1","EntryLogger.java","SI"
"3","4.1.1","EntryMemTable.java","NO"
"3","4.1.1","EntryMemTable.java","NO"
"3","4.1.1","ExitCode.java","SI"
"3","4.1.1","FileInfo.java","SI"
"3","4.1.1","FileInfo.java","NO"
"3","4.1.1","FileInfo.java","SI"
"3","4.1.1","FileInfo.java","SI"
"3","4.1.1","FileInfo.java","SI"
"3","4.1.1","FileInfo.java","SI"
"3","4.1.1","FileInfo.java","SI"
"3","4.1.1","FileInfo.java","SI"
"3","4.1.1","FileInfo.java","SI"
"3","4.1.1","FileInfo.java","SI"
"3","4.1.1","FileInfo.java","NO"
"3","4.1.1","FileInfo.java","SI"
"3","4.1.1","FileInfo.java","NO"
"3","4.1.1","FileInfo.java","SI"
"3","4.1.1","FileInfo.java","NO"
"3","4.1.1","FileInfo.java","SI"
"3","4.1.1","FileSystemUpgrade.java","SI"
"3","4.1.1","FileSystemUpgrade.java","NO"
"3","4.1.1","FileSystemUpgrade.java","SI"
"3","4.1.1","FileSystemUpgrade.java","SI"
"3","4.1.1","FileSystemUpgrade.java","SI"
"3","4.1.1","FileSystemUpgrade.java","NO"
"3","4.1.1","FileSystemUpgrade.java","SI"
"3","4.1.1","GarbageCollector.java","SI"
"3","4.1.1","GarbageCollectorThread.java","SI"
"3","4.1.1","GarbageCollectorThread.java","SI"
"3","4.1.1","GarbageCollectorThread.java","SI"
"3","4.1.1","GarbageCollectorThread.java","NO"
"3","4.1.1","GarbageCollectorThread.java","SI"
"3","4.1.1","GarbageCollectorThread.java","SI"
"3","4.1.1","GarbageCollectorThread.java","NO"
"3","4.1.1","GarbageCollectorThread.java","NO"
"3","4.1.1","GarbageCollectorThread.java","NO"
"3","4.1.1","GarbageCollectorThread.java","NO"
"3","4.1.1","GarbageCollectorThread.java","NO"
"3","4.1.1","GarbageCollectorThread.java","SI"
"3","4.1.1","GarbageCollectorThread.java","SI"
"3","4.1.1","GarbageCollectorThread.java","NO"
"3","4.1.1","GarbageCollectorThread.java","NO"
"3","4.1.1","HandleFactory.java","SI"
"3","4.1.1","HandleFactoryImpl.java","SI"
"3","4.1.1","HandleFactoryImpl.java","SI"
"3","4.1.1","HandleFactoryImpl.java","NO"
"3","4.1.1","IndexInMemPageMgr.java","NO"
"3","4.1.1","IndexInMemPageMgr.java","NO"
"3","4.1.1","IndexInMemPageMgr.java","NO"
"3","4.1.1","IndexPersistenceMgr.java","NO"
"3","4.1.1","IndexPersistenceMgr.java","NO"
"3","4.1.1","IndexPersistenceMgr.java","NO"
"3","4.1.1","InterleavedLedgerStorage.java","SI"
"3","4.1.1","InterleavedLedgerStorage.java","NO"
"3","4.1.1","InterleavedLedgerStorage.java","NO"
"3","4.1.1","InterleavedLedgerStorage.java","NO"
"3","4.1.1","InterleavedLedgerStorage.java","SI"
"3","4.1.1","InterleavedLedgerStorage.java","SI"
"3","4.1.1","InterleavedLedgerStorage.java","NO"
"3","4.1.1","InterleavedLedgerStorage.java","NO"
"3","4.1.1","InterleavedLedgerStorage.java","NO"
"3","4.1.1","InterleavedLedgerStorage.java","NO"
"3","4.1.1","InterleavedLedgerStorage.java","SI"
"3","4.1.1","InterleavedLedgerStorage.java","SI"
"3","4.1.1","InterleavedLedgerStorage.java","SI"
"3","4.1.1","InterleavedLedgerStorage.java","SI"
"3","4.1.1","Journal.java","SI"
"3","4.1.1","Journal.java","NO"
"3","4.1.1","Journal.java","SI"
"3","4.1.1","Journal.java","NO"
"3","4.1.1","Journal.java","SI"
"3","4.1.1","Journal.java","NO"
"3","4.1.1","Journal.java","NO"
"3","4.1.1","Journal.java","SI"
"3","4.1.1","Journal.java","SI"
"3","4.1.1","Journal.java","NO"
"3","4.1.1","Journal.java","NO"
"3","4.1.1","Journal.java","NO"
"3","4.1.1","Journal.java","NO"
"3","4.1.1","Journal.java","NO"
"3","4.1.1","Journal.java","NO"
"3","4.1.1","Journal.java","NO"
"3","4.1.1","JournalChannel.java","SI"
"3","4.1.1","JournalChannel.java","SI"
"3","4.1.1","JournalChannel.java","NO"
"3","4.1.1","JournalChannel.java","NO"
"3","4.1.1","JournalChannel.java","NO"
"3","4.1.1","JournalChannel.java","NO"
"3","4.1.1","JournalChannel.java","NO"
"3","4.1.1","LedgerCache.java","SI"
"3","4.1.1","LedgerCache.java","SI"
"3","4.1.1","LedgerCache.java","SI"
"3","4.1.1","LedgerCache.java","SI"
"3","4.1.1","LedgerCache.java","SI"
"3","4.1.1","LedgerCacheImpl.java","SI"
"3","4.1.1","LedgerCacheImpl.java","NO"
"3","4.1.1","LedgerCacheImpl.java","NO"
"3","4.1.1","LedgerCacheImpl.java","SI"
"3","4.1.1","LedgerCacheImpl.java","SI"
"3","4.1.1","LedgerCacheImpl.java","SI"
"3","4.1.1","LedgerCacheImpl.java","SI"
"3","4.1.1","LedgerCacheImpl.java","SI"
"3","4.1.1","LedgerDescriptor.java","SI"
"3","4.1.1","LedgerDescriptor.java","SI"
"3","4.1.1","LedgerDescriptor.java","SI"
"3","4.1.1","LedgerDescriptor.java","SI"
"3","4.1.1","LedgerDescriptor.java","SI"
"3","4.1.1","LedgerDescriptor.java","SI"
"3","4.1.1","LedgerDescriptor.java","SI"
"3","4.1.1","LedgerDescriptorImpl.java","SI"
"3","4.1.1","LedgerDescriptorImpl.java","SI"
"3","4.1.1","LedgerDescriptorImpl.java","SI"
"3","4.1.1","LedgerDescriptorReadOnlyImpl.java","SI"
"3","4.1.1","LedgerDescriptorReadOnlyImpl.java","SI"
